imdbID,Title,YearSinceRelease,AAMP Rating,Runtime,Genre,AvgDirectorRating,AvgWriterRating,AvgCastRating,imdbRating,Language,Country,Budget,Revenue
tt0107156,The Wedding Banquet,23,R,106,"Comedy, Drama, Romance",7.4,7.3,7.1,7.6,"Mandarin, English","Taiwan, USA",1000000,6933459
tt0107206,In the Line of Fire,23,R,128,"Action, Drama, Thriller",6.6,6.6,6.3,7.2,English,USA,40000000,176997168
tt0107207,In the Name of the Father,23,R,133,"Biography, Drama, History",6.9,7.5,7.6,8.1,English,"Ireland, UK, USA",13000000,65796862
tt0107211,Indecent Proposal,23,R,117,"Drama, Romance",6.7,5.4,6.2,5.8,English,USA,38000000,266614059
tt0107277,Josh and S.A.M.,23,PG-13,96,"Adventure, Comedy, Drama",5.7,5.7,6,5.7,English,USA,18000000,1528163
tt0107282,The Joy Luck Club,23,R,139,Drama,6.3,7.1,6.8,7.6,"English, Mandarin, Cantonese","USA, China",11000000,32861136
tt0107290,Jurassic Park,23,PG-13,127,"Adventure, Sci-Fi, Thriller",7.4,6.4,6.6,8.1,"English, Spanish",USA,63000000,920100000
tt0107302,Kalifornia,23,R,117,"Crime, Thriller",6.1,5.9,6.6,6.7,English,USA,9000000,2395231
tt0107362,Last Action Hero,23,PG-13,130,"Action, Adventure, Comedy",6.3,6.3,6.3,6.2,English,USA,85000000,137298489
tt0107387,Leprechaun,23,R,92,"Comedy, Fantasy, Horror",4.9,4.7,4.8,4.6,English,USA,900000,8556940
tt0107426,Little Buddha,23,PG,123,Drama,6.7,6.3,6,6,English,"Italy, France, Liechtenstein, UK",35000000,4858139
tt0107504,Man's Best Friend,23,R,87,"Comedy, Horror, Sci-Fi",4.8,4.6,4.9,5,English,USA,6000000,12974636
tt0107507,Manhattan Murder Mystery,23,PG,104,"Comedy, Mystery",6.9,6.7,6.2,7.4,English,USA,13500000,11285588
tt0107554,Menace II Society,23,R,97,"Crime, Drama, Thriller",6.9,6.8,6.1,7.5,English,USA,3500000,27900000
tt0107594,Money for Nothing,23,R,100,"Comedy, Crime, Drama",5.6,6.1,5.9,5.7,English,USA,11000000,1044824
tt0107614,Mrs. Doubtfire,23,PG-13,125,"Comedy, Drama, Family",6.5,6.5,6.4,6.9,English,USA,25000000,441286195
tt0107688,The Nightmare Before Christmas,23,PG,76,"Animation, Family, Fantasy",6.8,7.1,6.3,8,English,USA,18000000,75634409
tt0107719,The Nutcracker,23,G,92,"Family, Fantasy, Music",6.1,5.7,5.7,5.7,English,USA,19000000,2119994
tt0107750,Only the Strong,23,PG-13,99,"Action, Drama",5.2,6.3,4.9,6.6,English,"USA, France",6000000,3283371
tt0107808,A Perfect World,23,PG-13,138,"Crime, Drama, Thriller",7.2,6.8,6.7,7.5,English,USA,30000000,135130999
tt0107818,Philadelphia,23,PG-13,125,Drama,6.6,6.8,7,7.7,English,USA,26000000,206678440
tt0107822,The Piano,23,R,121,"Drama, Music, Romance",6.4,6.1,6.3,7.6,"English, British Sign Language, Maori","New Zealand, Australia, France",7000000,116700000
tt0107840,Poetic Justice,23,R,109,"Drama, Romance",6.6,6.5,5.9,5.8,English,USA,14000000,27515786
tt0107943,The Remains of the Day,23,PG,134,"Drama, Romance",6.6,7.1,6.9,7.9,"English, French, German","UK, USA",11500000,23237911
tt0107953,Return of the Living Dead III,23,R,97,"Horror, Romance, Sci-Fi",4.5,4.2,4.9,5.9,"English, Spanish","USA, Japan",2000000,54207
tt0107977,Robin Hood: Men in Tights,23,PG-13,104,"Adventure, Comedy, Musical",6.1,6.2,6,6.7,English,"France, USA",20000000,35739755
tt0107978,RoboCop 3,23,PG-13,104,"Action, Crime, Drama",3.9,5.4,4.5,3.9,"English, Japanese",USA,22000000,10696210
tt0108000,Ruby in Paradise,23,R,114,"Drama, Romance",6.8,7.1,5.8,7.1,English,USA,800000,1001437
tt0108002,Rudy,23,PG,114,"Biography, Drama, Sport",6.2,6.7,6.5,7.5,"English, Spanish",USA,12000000,22750363
tt0108041,Sankofa,23,UNRATED,125,Drama,6.9,6.9,7.2,7.2,English,"USA, Ghana, Burkina Faso, UK, Germany",1000000,2691899
tt0108052,Schindler's List,23,R,195,"Biography, Drama, History",7.4,8,6.6,8.9,"English, Hebrew, German, Polish",USA,22000000,321265768
tt0108160,Sleepless in Seattle,23,PG,105,"Comedy, Drama, Romance",5.9,6.1,6.3,6.8,English,USA,21000000,227799884
tt0108162,Sliver,23,R,107,Thriller,6.6,5.4,5.6,4.9,English,USA,40000000,116300000
tt0108174,So I Married an Axe Murderer,23,PG-13,93,"Comedy, Crime, Romance",7.1,5.5,6.1,6.4,"English, Russian",USA,20000000,11585483
tt0108187,Son of the Pink Panther,23,PG,93,Comedy,5.7,4.5,6.1,3.7,"English, Italian","Italy, USA",25000000,2438031
tt0108255,Super Mario Bros.,23,PG,104,"Adventure, Comedy, Family",4.7,5.8,6.1,4,English,"UK, USA",42000000,20844907
tt0108320,There Goes My Baby,22,R,99,"Comedy, Drama",6.4,6.9,6.1,6.4,English,USA,10500000,123509
tt0108333,The Three Musketeers,23,PG,105,"Action, Adventure, Comedy",6,6,6.1,6.3,English,"Austria, UK, USA",30000000,53898845
tt0108358,Tombstone,23,R,130,"Action, Drama, History",7.1,7,6.3,7.8,"English, Latin",USA,25000000,56505065
tt0108395,A Troll in Central Park,22,G,76,"Animation, Family, Fantasy",6.1,5.7,5.9,5.3,English,"Ireland, USA",23000000,71368
tt0108399,True Romance,23,R,120,"Crime, Drama, Romance",6.8,7.7,5.7,8,"English, Italian","USA, France",12500000,12281551
tt0108550,What's Eating Gilbert Grape,23,PG-13,118,"Drama, Romance",6.8,7.4,6.7,7.8,English,USA,11000000,30000000
tt0109040,Ace Ventura: Pet Detective,22,PG-13,86,Comedy,6.1,6.3,5.6,6.9,English,USA,15000000,107217396
tt0109067,The Air Up There,22,PG,107,"Comedy, Family, Sport",5.1,5.9,5.8,5.5,English,USA,17080000,21011500
tt0109190,Baby's Day Out,22,PG,99,"Adventure, Comedy, Crime",5.9,5.4,5.7,5.9,English,USA,50000000,16671505
tt0109254,Beverly Hills Cop III,22,R,104,"Action, Comedy, Crime",5.9,5.6,5.4,5.5,English,USA,50000000,119208989
tt0109368,Camilla,22,PG-13,95,Drama,6.6,6.2,6.3,6.1,English,"Canada, UK",8500000,250993
tt0109370,Canadian Bacon,21,PG,91,Comedy,7.1,7.1,6,5.9,English,USA,11000000,178104
tt0109376,"Car 54, Where Are You?",22,PG-13,89,Comedy,4.4,2.8,4.3,2.4,English,USA,10700000,1238080
tt0109402,The Chase,22,PG-13,94,"Action, Adventure, Comedy",5.4,5.5,5.7,5.7,English,USA,26000000,8009329
tt0109444,Clear and Present Danger,22,PG-13,141,"Action, Crime, Drama",6.6,6.9,6.2,6.9,English,USA,62000000,215887717
tt0109445,Clerks,22,R,92,Comedy,6.7,6.6,6.5,7.8,English,USA,27000,3151130
tt0109446,The Client,22,PG-13,119,"Crime, Drama, Mystery",6.3,6.5,6.4,6.7,English,USA,45000000,117615211
tt0109447,Clifford,22,PG,90,Comedy,5.2,5.2,5.9,5.2,English,USA,19000000,7411659
tt0109456,Color of Night,22,R,121,"Drama, Mystery, Romance",5.6,5.9,5.7,5.1,English,USA,40000000,19726050
tt0109506,The Crow,22,R,102,"Action, Drama, Fantasy",6.9,5.7,6.2,7.6,English,USA,15000000,94000000
tt0109635,Disclosure,22,R,128,"Drama, Thriller",6.2,6.4,6.3,6,English,USA,55000000,214015089
tt0109686,Dumb & Dumber,22,PG-13,107,Comedy,6.1,5.7,6.1,7.3,"English, Swedish, German",USA,17000000,247275374
tt0109707,Ed Wood,22,R,127,"Biography, Comedy, Drama",7,6.6,6.2,7.9,English,USA,18000000,5887457
tt0109813,The Flintstones,22,PG,91,"Comedy, Family, Fantasy",4.8,5.3,5.9,4.8,English,USA,46000000,341631208
tt0109830,Forrest Gump,22,PG-13,142,"Drama, Romance",7.1,7.8,7,8.8,English,USA,55000000,677945399
tt0109831,Four Weddings and a Funeral,22,R,117,"Comedy, Drama, Romance",6.7,7.2,6.2,7.1,"English, British Sign Language",UK,6000000,254700832
tt0109836,Mary Shelley's Frankenstein,22,R,123,"Drama, Horror, Romance",6.8,6.4,6.7,6.4,English,"USA, Japan",45000000,112000000
tt0110005,Heavenly Creatures,22,R,99,"Biography, Crime, Drama",7.8,7.9,6.7,7.4,"English, French","New Zealand, Germany",5000000,3049135
tt0110027,Highlander: The Final Dimension,22,PG-13,99,"Action, Fantasy, Romance",4.3,4.9,5.7,4.3,English,"Canada, France, UK",26000000,36800000
tt0110057,Hoop Dreams,22,PG-13,170,"Documentary, Drama, Sport",7.1,7.6,8,8.3,English,USA,700000,7830611
tt0110066,Houseguest,21,PG,113,Comedy,6.1,5.7,5.8,5.9,English,USA,10500000,26325256
tt0110146,Intersection,22,R,98,"Drama, Romance",6.4,5.8,6,5.2,English,USA,45000000,21355893
tt0110148,Interview with the Vampire: The Vampire Chronicles,22,R,123,"Drama, Fantasy, Horror",6.9,6.7,6.9,7.6,"English, French",USA,60000000,223664608
tt0110186,Jason's Lyric,22,R,119,"Crime, Drama",6.1,6.5,5.7,6.6,English,USA,7000000,20851521
tt0110265,Killing Zoe,23,R,96,"Crime, Drama, Thriller",6,6.9,6.4,6.5,"English, French","France, USA",1500000,418961
tt0110289,Kurochka Ryaba,22,UNRATED,117,Comedy,6.5,6.3,6.8,6.6,Russian,"Russia, France",2700000,4635143
tt0110322,Legends of the Fall,22,R,133,"Drama, Romance, War",7.1,6.4,6.6,7.5,"English, Cornish",USA,30000000,160638883
tt0110329,Leprechaun 2,22,R,85,"Comedy, Fantasy, Horror",4.9,4.4,4.4,4.3,English,USA,2000000,2260622
tt0110357,The Lion King,22,G,89,"Animation, Adventure, Drama",6.8,7.5,6.2,8.5,"English, Swahili, Xhosa, Zulu",USA,45000000,788241776
tt0110399,A Low Down Dirty Shame,22,R,100,"Action, Comedy, Crime",5.4,5.3,6,5.8,English,USA,10000000,29392418
tt0110413,L??®on: The Professional,22,R,110,"Crime, Drama, Thriller",6.7,6.3,6.3,8.6,"English, Italian, French",France,16000000,45284974
tt0110475,The Mask,22,PG-13,101,"Comedy, Crime, Fantasy",5.9,6.2,6,6.9,"English, Swedish",USA,23000000,351583407
tt0110598,Muriel's Wedding,22,R,106,"Comedy, Drama, Romance",6.5,6.4,6.7,7.2,English,"Australia, France",3000000,15119639
tt0110622,Naked Gun 33 1/3: The Final Insult,22,PG-13,83,"Comedy, Crime",6.3,6,5.6,6.4,English,USA,30000000,51132598
tt0110632,Natural Born Killers,22,R,118,"Crime, Drama",6.8,7.2,5.8,7.3,"English, Navajo, Japanese",USA,34000000,50282766
tt0110657,The Next Karate Kid,22,PG,107,"Action, Drama, Family",5.4,5.1,4.9,4.3,English,USA,12000000,15826984
tt0110725,On Deadly Ground,22,R,101,"Action, Adventure, Thriller",4.3,4.8,5.7,4.3,"English, Inuktitut",USA,50000000,49000000
tt0110759,PCU,22,PG-13,79,Comedy,5.9,6,6,6.5,English,USA,9000000,4350774
tt0110763,The Pagemaster,22,G,80,"Animation, Adventure, Comedy",6.5,6.2,6,5.9,English,USA,27000000,13670688
tt0110912,Pulp Fiction,22,R,154,"Crime, Drama",7.9,7.8,6.8,8.9,"English, Spanish, French",USA,8000000,213928762
tt0110944,Rapa Nui,22,R,107,"Action, Adventure, Drama",6.8,6,5.6,6.4,English,USA,20000000,305070
tt0110950,Reality Bites,22,PG-13,99,"Comedy, Drama, Romance",6.5,6.6,6.3,6.6,English,USA,11500000,20079850
tt0110955,The Ref,22,R,93,"Comedy, Crime, Drama",6.9,6.9,6.4,6.9,English,USA,11000000,11439193
tt0110971,Renaissance Man,22,PG-13,128,"Comedy, Drama",6.6,6,5.7,6.1,English,USA,40000000,24332324
tt0110978,Texas Chainsaw Massacre: The Next Generation,22,R,95,"Comedy, Horror, Thriller",3.1,4.1,5.4,3.1,English,USA,600000,185898
tt0111070,The Santa Clause,22,PG,97,"Comedy, Drama, Family",5.5,5.7,5.8,6.4,"English, Spanish",USA,22000000,189833357
tt0111143,The Shadow,22,PG-13,108,"Action, Adventure, Crime",5.7,6.3,5.9,6,English,USA,25000000,48063435
tt0111161,The Shawshank Redemption,22,R,142,"Crime, Drama",7.4,8.2,6.4,9.3,English,USA,25000000,28341469
tt0111187,Silent Fall,22,R,101,"Drama, Mystery, Thriller",6.3,6.4,6.1,5.9,English,USA,30000000,3180674
tt0111255,The Specialist,22,R,110,"Action, Crime, Drama",5.6,5.5,5.8,5.4,English,"Peru, USA",45000000,170362582
tt0111257,Speed,22,R,116,"Action, Crime, Thriller",5.5,5.9,6,7.2,English,USA,30000000,350448145
tt0111280,Star Trek: Generations,22,PG,118,"Action, Adventure, Mystery",5.7,6.8,6.4,6.6,"English, Klingon",USA,38000000,120000000
tt0111282,Stargate,22,PG-13,121,"Action, Adventure, Sci-Fi",6,5.8,6.6,7,"English, Norwegian, Swedish","France, USA",55000000,196567262
tt0111301,Street Fighter,22,PG-13,102,"Action, Adventure, Comedy",4.6,5.3,5.3,3.7,"English, Japanese, Esperanto","Japan, USA",35000000,99423521
tt0111323,Surviving the Game,22,R,96,"Action, Adventure, Crime",6,5.5,5,6.1,English,USA,7400000,7690013
tt0111333,The Swan Princess,22,G,90,"Animation, Comedy, Family",5.2,5.5,6.1,6.4,English,USA,35000000,9771658
tt0111400,Terminal Velocity,22,PG-13,102,"Action, Comedy, Mystery",5.1,6.3,5.7,5.4,English,"USA, Canada",50000000,16478900
tt0111419,Thumbelina,22,G,86,"Animation, Family, Fantasy",6.1,6.1,6.2,6.3,English,"Ireland, USA",28000000,11373501
tt0111438,Timecop,22,R,99,"Action, Crime, Sci-Fi",5.5,5.6,5.6,5.8,English,"Canada, USA, Japan",27000000,101646581
tt0111503,True Lies,22,R,141,"Action, Comedy, Thriller",7.8,6.2,5.9,7.2,"English, French, Arabic, German",USA,115000000,378882411
tt0111579,Burnt by the Sun,22,R,135,"Drama, History, War",6.5,7.8,6.5,8,"Russian, French","Russia, France",2800000,2616503
tt0111686,New Nightmare,22,R,112,"Fantasy, Horror, Mystery",5.9,5.6,5.4,6.4,English,USA,14000000,18090181
tt0111756,Wyatt Earp,22,PG-13,191,"Action, Adventure, Biography",6.3,6.2,6.4,6.6,"English, Spanish",USA,63000000,25052000
tt0112281,Ace Ventura: When Nature Calls,21,PG-13,90,"Adventure, Comedy",6.2,5.1,6.2,6.3,English,USA,30000000,212385533
tt0112346,The American President,21,PG-13,114,"Comedy, Drama, Romance",6.6,7.3,6.3,6.8,"English, French",USA,62000000,107879496
tt0112384,Apollo 13,21,PG,140,"Adventure, Drama",6.9,7.4,6.7,7.6,English,USA,52000000,355237933
tt0112401,Assassins,21,R,132,"Action, Crime, Thriller",6.6,6.9,6.2,6.3,"English, Dutch, Spanish","France, USA",50000000,30303072
tt0112431,Babe,21,G,91,"Comedy, Drama, Family",6.9,6.4,6.3,6.8,English,"Australia, USA",30000000,254134910
tt0112442,Bad Boys,21,R,118,"Action, Comedy, Crime",6.6,6.2,5.7,6.8,English,USA,19000000,141407024
tt0112462,Batman Forever,21,PG-13,121,"Action, Adventure, Fantasy",6.3,5.9,6.3,5.4,English,"USA, UK",100000000,336529144
tt0112471,Before Sunrise,21,R,105,"Drama, Romance",7.2,7.7,6.9,8.1,"English, German, French","USA, Austria, Switzerland",2500000,5535405
tt0112508,Billy Madison,21,PG-13,89,Comedy,6.3,5.8,6,6.4,"English, French, Spanish",USA,10000000,26488734
tt0112541,Blue in the Face,21,R,83,Comedy,6.4,6.5,6.5,6.7,English,USA,2000000,1275000
tt0112571,Boys on the Side,21,R,115,"Comedy, Drama",6.2,6.3,6.1,6.4,English,"USA, France",21000000,23450000
tt0112573,Braveheart,21,R,178,"Biography, Drama, History",7.5,6.6,6.8,8.4,"English, French, Latin, Scottish Gaelic",USA,72000000,210000000
tt0112579,The Bridges of Madison County,21,PG-13,135,"Drama, Romance",7.2,6.7,6.6,7.5,English,USA,24000000,182016617
tt0112641,Casino,21,R,178,"Biography, Crime, Drama",7.7,8.3,6.2,8.2,English,"USA, France",52000000,116112375
tt0112642,Casper,21,PG,100,"Comedy, Family, Fantasy",6.4,6,5.8,6,English,USA,50000000,287928194
tt0112682,The City of Lost Children,21,R,112,"Fantasy, Sci-Fi",7.1,7.3,6.7,7.7,"French, Cantonese","France, Germany, Spain",18000000,1738611
tt0112715,Congo,21,PG-13,109,"Action, Adventure, Mystery",6.4,6.4,5.8,5,English,USA,50000000,152000000
tt0112740,Crimson Tide,21,R,116,"Action, Drama, Thriller",6.8,6.6,6.4,7.3,English,USA,53000000,157387195
tt0112760,Cutthroat Island,21,PG-13,124,"Action, Adventure, Comedy",5.7,5.5,6.1,5.6,English,"USA, France, Italy, Germany",98000000,18517322
tt0112818,Dead Man Walking,21,R,122,"Crime, Drama",7.2,7.4,6.3,7.6,English,"UK, USA",11000000,39363635
tt0112851,Desperado,21,R,104,"Action, Crime, Thriller",6.1,5.7,5.8,7.2,English,USA,7000000,25405445
tt0112857,Devil in a Blue Dress,21,R,102,"Crime, Drama, Mystery",6.4,6.8,6.2,6.7,English,USA,27000000,16140822
tt0112864,Die Hard: With a Vengeance,21,R,128,"Action, Adventure, Thriller",6.3,6.4,6.4,7.6,"English, German, Romanian",USA,90000000,361212499
tt0112870,Dilwale Dulhania Le Jayenge,21,UNRATED,181,"Comedy, Drama, Musical",7.5,6.8,6.6,8.3,"Hindi, Urdu, English, Panjabi",India,1000000,10320000
tt0112883,Don Juan DeMarco,22,PG-13,97,"Comedy, Drama, Romance",6.5,6.7,6.4,6.8,"English, Spanish",USA,25000000,22200000
tt0113010,Fair Game,21,R,91,"Action, Crime, Thriller",4.1,4.7,5.3,4.1,"English, Russian",USA,50000000,11534477
tt0113071,First Knight,21,PG-13,134,"Action, Adventure, Romance",6.4,6.4,6,5.9,English,USA,55000000,127600435
tt0113101,Four Rooms,21,R,98,"Comedy, Crime",6.5,6.4,5.9,6.7,English,USA,4000000,4300000
tt0113118,Friday,21,R,91,"Comedy, Drama",6.9,5.7,5.5,7.3,English,USA,3500000,28215918
tt0113161,Get Shorty,21,R,105,"Comedy, Crime, Thriller",6.3,6.3,6.2,6.9,English,USA,30250000,72021008
tt0113189,GoldenEye,21,PG-13,130,"Action, Adventure, Sci-Fi",6.4,6.7,6.1,7.2,"English, Russian, Spanish","UK, USA",58000000,352194034
tt0113243,Hackers,21,PG-13,107,"Comedy, Crime, Drama",6.5,5.4,6,6.2,"English, Italian, Japanese, Russian",USA,20000000,7563728
tt0113253,Halloween: The Curse of Michael Myers,21,R,87,"Horror, Thriller",5.5,5.4,5.4,4.9,English,USA,5000000,15116634
tt0113277,Heat,21,R,170,"Action, Crime, Drama",6.9,7.3,6.2,8.2,"English, Spanish",USA,60000000,187436818
tt0113303,Hideaway,21,R,106,"Fantasy, Horror, Thriller",4.8,5.6,5.9,5.3,English,USA,15000000,12201255
tt0113326,Rumble in the Bronx,21,R,87,"Action, Comedy",6.1,6.7,6.3,6.7,"Cantonese, English",Hong Kong,7500000,32392047
tt0113347,How to Make an American Quilt,21,PG-13,109,"Comedy, Drama, Romance",6.5,6.5,5.8,6.2,English,USA,10000000,23574130
tt0113362,The Horseman on the Roof,21,R,118,"Adventure, Drama, Romance",7.2,6.7,6.2,7.1,"French, Italian",France,35000000,15000000
tt0113409,In the Mouth of Madness,22,R,95,"Horror, Mystery, Thriller",5.9,5.8,5.7,7.2,English,USA,8000000,8946600
tt0113451,Jade,21,R,95,"Crime, Drama, Thriller",6.2,5.3,5.9,5.1,English,USA,50000000,9851610
tt0113463,Jefferson in Paris,21,PG-13,139,"Biography, Drama, History",6.6,6.5,6.1,5.7,"English, French","France, USA",14000000,2474000
tt0113481,Johnny Mnemonic,21,R,96,"Action, Crime, Sci-Fi",5.5,5.8,5.7,5.5,"English, Japanese","Canada, USA",26000000,19075720
tt0113492,Judge Dredd,21,R,96,"Action, Crime, Sci-Fi",5.8,5.8,5.3,5.4,English,USA,90000000,113493481
tt0113497,Jumanji,21,PG,104,"Adventure, Family, Fantasy",6.4,6.3,6.1,6.9,"English, French",USA,65000000,262797249
tt0113540,Kids,21,UNRATED,91,Drama,5.5,6,6.5,7,English,USA,1500000,7412216
tt0113627,Leaving Las Vegas,21,R,111,"Drama, Romance",6,6.9,6,7.6,"English, Russian",USA,3600000,49800000
tt0113677,Living in Oblivion,21,R,90,"Comedy, Drama",6.6,6.6,6.4,7.5,English,USA,500000,1148752
tt0113691,Losing Isaiah,21,R,111,Drama,6.1,6.2,6.2,6.4,English,USA,17000000,7603766
tt0113819,Mighty Aphrodite,21,R,95,"Comedy, Fantasy, Romance",6.9,6.9,7,7.1,English,USA,15000000,6700000
tt0113820,Mighty Morphin Power Rangers: The Movie,21,PG,95,"Action, Adventure, Family",5.3,4.9,4.9,5,English,"USA, Japan, Australia",15000000,66000000
tt0113845,Money Train,21,R,110,"Action, Comedy, Crime",6,5.8,6.1,5.6,English,USA,60000000,35431113
tt0113855,Mortal Kombat,21,PG-13,101,"Action, Adventure, Fantasy",6,4.9,5.4,5.8,English,USA,18000000,122195920
tt0113957,The Net,21,PG-13,114,"Action, Crime, Drama",6.2,5.2,6,5.8,"English, Spanish",USA,22000000,110627965
tt0113972,Nick of Time,21,R,90,"Action, Crime, Drama",5.8,6.7,6.3,6.3,English,USA,8169363,8175346
tt0113987,Nixon,21,R,192,"Biography, Drama, History",6.8,7,6.5,7.1,"English, Mandarin, Russian",USA,44000000,13681765
tt0114011,Now and Then,21,PG-13,100,"Comedy, Drama",6.5,6.1,5.8,6.7,English,USA,12000000,27400000
tt0114095,Party Girl,21,R,94,Comedy,5,6.6,5.9,6.6,English,USA,150000,472370
tt0114108,The Pebble and the Penguin,21,G,74,"Animation, Adventure, Comedy",6.1,5.6,5.6,5.6,English,"Ireland, USA",28000000,3983912
tt0114113,The Perez Family,21,R,113,"Comedy, Romance, Drama",6.4,6.5,6.2,6.1,English,USA,11000000,2832826
tt0114148,Pocahontas,21,G,81,"Animation, Adventure, Drama",6.8,6.7,6.5,6.6,"English, Algonquin",USA,55000000,346079773
tt0114172,Power of Attorney,21,R,97,"Action, Crime, Drama",6,5.3,5.3,4.9,English,USA,1500000,2800000
tt0114214,The Quick and the Dead,21,R,107,"Action, Thriller, Western",6.9,6.8,6.6,6.4,"English, Spanish","Japan, USA",32000000,18552460
tt0114287,Rob Roy,21,R,139,"Adventure, Biography",6.5,6.9,6.5,6.9,English,"USA, UK",28000000,31596911
tt0114296,Roommates,21,PG,108,"Comedy, Drama",5.9,6.4,6.2,6.4,English,USA,22000000,12400000
tt0114345,The Scarlet Letter,21,R,135,"Drama, Romance",5.5,5.1,6,5.1,English,USA,50000000,10382407
tt0114367,Screamers,21,R,108,"Action, Horror, Sci-Fi",5.9,6,5.3,6.4,English,"Canada, USA, Japan",20000000,5781885
tt0114369,Se7en,21,R,127,"Crime, Drama, Mystery",7.8,6.6,7.4,8.6,English,USA,33000000,327311859
tt0114388,Sense and Sensibility,21,PG,136,"Drama, Romance",7.4,7,6.7,7.7,"English, French","USA, UK",16500000,135000000
tt0114436,Showgirls,21,NC-17,128,Drama,6.6,5.3,5.3,4.6,English,"France, USA",45000000,20350754
tt0114478,Smoke,21,R,112,"Comedy, Drama",6.3,6.4,6.3,7.4,English,"Germany, Japan, USA",7000000,8349430
tt0114508,Species,21,R,108,"Horror, Sci-Fi",6.4,4.6,5.8,5.8,English,USA,35000000,113000000
tt0114536,Steal Big Steal Little,21,PG-13,135,Comedy,6.3,4.8,6.1,4.8,English,USA,25000000,6278139
tt0114558,Strange Days,21,R,145,"Action, Crime, Drama",7,7.1,6.1,7.2,English,USA,42000000,7959291
tt0114576,Sudden Death,21,R,111,"Action, Crime, Thriller",5.5,5.5,5.8,5.7,English,USA,35000000,64350171
tt0114614,Tank Girl,21,R,104,"Action, Comedy, Sci-Fi",5.1,5.5,5.6,5.2,English,USA,25000000,6600000
tt0114660,Things to Do in Denver When You're Dead,21,R,115,"Crime, Drama",6.6,6.4,5.6,6.8,English,USA,8000000,529766
tt0114666,The Tie That Binds,21,R,99,"Crime, Drama, Thriller",5.3,5,5.7,5,English,USA,14000000,5780000
tt0114681,To Die For,21,R,106,"Comedy, Crime, Drama",6.4,6.6,6.5,6.8,English,"USA, UK, Canada",20000000,21284514
tt0114697,Top Dog,21,PG-13,86,"Action, Comedy, Crime",4.6,4.1,4.7,4,English,USA,6000000,5093707
tt0114709,Toy Story,21,G,81,"Animation, Adventure, Comedy",7.4,7.3,6.1,8.3,English,USA,30000000,361958736
tt0114746,Twelve Monkeys,21,R,129,"Mystery, Sci-Fi, Thriller",7,7.4,7.1,8.1,"English, French",USA,29500000,168840000
tt0114781,Under Siege 2: Dark Territory,21,R,100,"Action, Thriller",5.4,5.6,5.4,5.4,English,USA,60000000,104324083
tt0114814,The Usual Suspects,21,R,106,"Crime, Drama, Mystery",7,6.9,5.9,8.6,"English, Hungarian, Spanish, French","USA, Germany",6000000,23341568
tt0114825,Vampire in Brooklyn,21,R,100,"Comedy, Fantasy, Horror",5.9,4.7,5.7,4.5,English,USA,14000000,19800000
tt0114885,Waiting to Exhale,21,R,124,"Comedy, Drama, Romance",5.7,6.1,5.8,5.6,English,USA,16000000,81452156
tt0114887,A Walk in the Clouds,21,PG-13,102,"Drama, Romance",6.2,6.6,6.2,6.6,English,"USA, Mexico",20000000,50008143
tt0114898,Waterworld,21,PG-13,135,"Action, Adventure, Sci-Fi",6.8,6.2,6.1,6.1,English,USA,175000000,264218220
tt0114924,While You Were Sleeping,21,PG,103,"Comedy, Drama, Romance",6.1,6.6,5.9,6.6,English,USA,17000000,182057016
tt0115433,101 Dalmatians,20,G,103,"Adventure, Comedy, Family",6,5.4,6.3,5.6,"English, Spanish",USA,54000000,320689294
